fates_allom_d2bl1,fates_maintresp_leaf_ryan1991_baserate,fates_maintresp_nonleaf_baserate,fates_cnp_store_ovrflw_frac,fates_cnp_vmax_nh4,fates_cnp_vmax_no3,fates_cnp_vmax_p
0.15531062124248443,3.1142284569138266e-06,3.1142284569138266e-06,3.386773547094176,1.0012327303261258e-08,1.0012327303261258e-08,1.0012327303261257e-09
0.15605210420841628,3.132064128256512e-06,3.132064128256512e-06,3.4068136272544964,1.0149750437690964e-08,1.0149750437690964e-08,1.0149750437690964e-09
0.15679358717434813,3.1498997995991974e-06,3.1498997995991974e-06,3.426853707414817,1.0289059758748863e-08,1.0289059758748863e-08,1.0289059758748863e-09
0.15753507014027998,3.1677354709418827e-06,3.1677354709418827e-06,3.4468937875751373,1.043028115508908e-08,1.043028115508908e-08,1.043028115508908e-09
0.15827655310621183,3.185571142284568e-06,3.185571142284568e-06,3.4669338677354578,1.0573440870697752e-08,1.0573440870697752e-08,1.0573440870697751e-09
0.15901803607214368,3.2034068136272535e-06,3.2034068136272535e-06,3.486973947895778,1.0718565509769945e-08,1.0718565509769945e-08,1.0718565509769944e-09
0.15975951903807553,3.221242484969939e-06,3.221242484969939e-06,3.5070140280560986,1.0865682041653891e-08,1.0865682041653891e-08,1.086568204165389e-09
0.16050100200400738,3.239078156312624e-06,3.239078156312624e-06,3.527054108216419,1.1014817805862707e-08,1.1014817805862707e-08,1.1014817805862707e-09
0.16124248496993923,3.2569138276553096e-06,3.2569138276553096e-06,3.5470941883767395,1.1166000517155131e-08,1.1166000517155131e-08,1.116600051715513e-09
0.16198396793587108,3.274749498997995e-06,3.274749498997995e-06,3.56713426853706,1.131925827068576e-08,1.131925827068576e-08,1.131925827068576e-09
0.16272545090180293,3.2925851703406803e-06,3.2925851703406803e-06,3.5871743486973804,1.1474619547226363e-08,1.1474619547226363e-08,1.1474619547226362e-09
0.16346693386773478,3.3104208416833656e-06,3.3104208416833656e-06,3.607214428857701,1.1632113218458487e-08,1.1632113218458487e-08,1.1632113218458486e-09
