,0
r240914c_NH4_9.0e-07_P_9.0e-08,174.2053680419922
r240914c_NH4_1.0e-06_P_1.0e-07,167.74012756347656
r240914d_NH4_1.0e-10_P_1.0e-11,-0.0073218499310314655
r240914d_NH4_2.0e-10_P_2.0e-11,0.9533727169036865
r240914d_NH4_4.0e-10_P_4.0e-11,36.749942779541016
r240914d_NH4_5.0e-10_P_5.0e-11,21.651094436645508
r240914d_NH4_6.0e-10_P_6.0e-11,69.29562377929688
r240914d_NH4_7.0e-10_P_7.0e-11,83.20343780517578
r240914d_NH4_8.0e-10_P_8.0e-11,394.574462890625
r240914d_NH4_9.0e-10_P_9.0e-11,205.9451904296875
r240914d_NH4_1.0e-09_P_1.0e-10,231.6013946533203
r240914d_NH4_2.0e-09_P_2.0e-10,618.9114990234375
r240914d_NH4_3.0e-09_P_3.0e-10,706.3262329101562
r240914d_NH4_4.0e-09_P_4.0e-10,831.7258911132812
r240914d_NH4_5.0e-09_P_5.0e-10,881.904541015625
r240914d_NH4_6.0e-09_P_6.0e-10,909.108154296875
r240914d_NH4_7.0e-09_P_7.0e-10,925.9119262695312
r240914d_NH4_8.0e-09_P_8.0e-10,937.6007690429688
r240914d_NH4_9.0e-09_P_9.0e-10,948.4154663085938
r240914d_NH4_1.0e-08_P_1.0e-09,955.572509765625
r240914d_NH4_2.0e-08_P_2.0e-09,983.0790405273438
r240914d_NH4_3.0e-08_P_3.0e-09,1004.7182006835938
r240914d_NH4_4.0e-08_P_4.0e-09,1038.8623046875
r240914d_NH4_5.0e-08_P_5.0e-09,1087.3546142578125
r240914d_NH4_6.0e-08_P_6.0e-09,1126.2850341796875
r240914d_NH4_7.0e-08_P_7.0e-09,1163.4554443359375
r240914d_NH4_8.0e-08_P_8.0e-09,1188.81396484375
r240914d_NH4_9.0e-08_P_9.0e-09,1206.18603515625
r240914d_NH4_1.0e-07_P_1.0e-08,1221.9061279296875
r240914d_NH4_2.0e-07_P_2.0e-08,1241.1881103515625
r240914d_NH4_3.0e-07_P_3.0e-08,1234.6171875
r240914d_NH4_4.0e-07_P_4.0e-08,1232.455810546875
r240914d_NH4_5.0e-07_P_5.0e-08,329.2127990722656
r240914d_NH4_6.0e-07_P_6.0e-08,365.2337951660156
r240914d_NH4_7.0e-07_P_7.0e-08,241.3975830078125
r240914d_NH4_8.0e-07_P_8.0e-08,1229.2225341796875
r240914d_NH4_9.0e-07_P_9.0e-08,1229.102783203125
r240914d_NH4_1.0e-06_P_1.0e-07,178.48362731933594
r240914e_NH4_1.0e-10_P_1.0e-11,-0.007459115236997604
r240914e_NH4_2.0e-10_P_2.0e-11,0.9375116229057312
r240914e_NH4_3.0e-10_P_3.0e-11,1.7101421356201172
r240914e_NH4_4.0e-10_P_4.0e-11,14.397320747375488
r240914e_NH4_5.0e-10_P_5.0e-11,2.3552868366241455
r240914e_NH4_6.0e-10_P_6.0e-11,564.7283935546875
